,EventName,RoundNumber,eventYear,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,StintLen,CircuitLength,designedLaps
3031,Russian Grand Prix,16,2019,MEDIUM,LEC,2.0,91.628,Qualifying,22.1,34.7,67.6625,0.0,1.0,3.0,2.0,1.0,8.0,5.848,53
3032,Russian Grand Prix,16,2019,MEDIUM,LEC,3.0,91.628,Qualifying,21.9,34.5,68.6,0.0,1.0,3.0,3.0,1.0,1.0,5.848,53
3033,Russian Grand Prix,16,2019,MEDIUM,MAG,2.0,93.889,Qualifying,22.08076923076923,33.723076923076924,67.55000000000001,0.0,13.0,9.0,2.0,1.0,26.0,5.848,53
3034,Russian Grand Prix,16,2019,MEDIUM,NOR,2.0,93.301,Qualifying,22.106060606060606,33.96666666666667,67.46060606060607,0.0,7.0,8.0,2.0,1.0,33.0,5.848,53
3035,Russian Grand Prix,16,2019,MEDIUM,PER,2.0,93.958,Qualifying,22.110000000000007,33.85666666666666,67.47666666666666,0.0,11.0,7.0,2.0,1.0,30.0,5.848,53
3036,Russian Grand Prix,16,2019,MEDIUM,RAI,1.0,94.84,Qualifying,21.766666666666666,34.96666666666667,67.58888888888889,0.0,15.0,13.0,1.0,1.0,9.0,5.848,53
3037,Russian Grand Prix,16,2019,MEDIUM,RAI,2.0,94.84,Qualifying,22.366666666666667,35.044444444444444,66.48888888888888,0.0,15.0,13.0,2.0,10.0,18.0,5.848,53
3038,Russian Grand Prix,16,2019,MEDIUM,RIC,2.0,93.661,Qualifying,22.19090909090909,35.090909090909086,66.66818181818181,0.0,10.0,19.0,2.0,,22.0,5.848,53
3039,Russian Grand Prix,16,2019,MEDIUM,RUS,1.0,95.356,Qualifying,22.159259259259258,35.02222222222222,66.82592592592593,0.0,17.0,17.0,1.0,1.0,27.0,5.848,53
3040,Russian Grand Prix,16,2019,MEDIUM,SAI,2.0,93.222,Qualifying,22.103125,33.90625,67.475,0.0,5.0,6.0,2.0,1.0,32.0,5.848,53
3041,Russian Grand Prix,16,2019,MEDIUM,STR,1.0,94.233,Qualifying,22.159259259259258,35.0037037037037,66.81111111111112,0.0,14.0,11.0,1.0,1.0,27.0,5.848,53
3042,Russian Grand Prix,16,2019,MEDIUM,VER,2.0,92.31,Qualifying,22.076000000000004,33.704,67.636,0.0,9.0,4.0,2.0,1.0,25.0,5.848,53
3043,Russian Grand Prix,16,2019,SOFT,ALB,4.0,99.197,Qualifying,22.087500000000002,33.65833333333333,67.50833333333334,0.0,0.0,5.0,4.0,1.0,24.0,5.848,53
3044,Russian Grand Prix,16,2019,SOFT,BOT,2.0,92.632,Qualifying,22.084,33.724000000000004,67.616,0.0,4.0,2.0,2.0,4.0,25.0,5.848,53
3045,Russian Grand Prix,16,2019,SOFT,GAS,2.0,93.95,Qualifying,22.0962962962963,33.7962962962963,67.52222222222223,0.0,16.0,14.0,2.0,1.0,27.0,5.848,53
3046,Russian Grand Prix,16,2019,SOFT,GIO,1.0,94.037,Qualifying,21.45,34.650000000000006,69.2,0.0,12.0,15.0,1.0,1.0,2.0,5.848,53
3047,Russian Grand Prix,16,2019,SOFT,GRO,1.0,93.517,Qualifying,21.5,34.6,69.0,0.0,8.0,20.0,1.0,4.0,1.0,5.848,53
3048,Russian Grand Prix,16,2019,SOFT,HAM,2.0,92.03,Qualifying,22.076000000000004,33.712,67.6,0.0,2.0,1.0,2.0,4.0,25.0,5.848,53
3049,Russian Grand Prix,16,2019,SOFT,HUL,1.0,93.289,Qualifying,22.125,35.15,66.6,0.0,6.0,10.0,1.0,4.0,16.0,5.848,53
3050,Russian Grand Prix,16,2019,SOFT,HUL,3.0,93.289,Qualifying,22.09166666666667,33.675000000000004,67.5,0.0,6.0,10.0,3.0,4.0,24.0,5.848,53
3051,Russian Grand Prix,16,2019,SOFT,KVY,2.0,,,22.0,34.4,68.4,0.0,19.0,12.0,2.0,1.0,2.0,5.848,53
3052,Russian Grand Prix,16,2019,SOFT,KVY,3.0,,,22.09583333333333,33.6875,67.4875,0.0,19.0,12.0,3.0,1.0,24.0,5.848,53
3053,Russian Grand Prix,16,2019,SOFT,LEC,1.0,91.628,Qualifying,22.150000000000002,35.09545454545454,66.75454545454545,0.0,1.0,3.0,1.0,4.0,22.0,5.848,53
3054,Russian Grand Prix,16,2019,SOFT,LEC,3.0,91.628,Qualifying,22.10909090909091,33.61363636363637,67.47727272727273,0.0,1.0,3.0,3.0,5.0,22.0,5.848,53
3055,Russian Grand Prix,16,2019,SOFT,MAG,1.0,93.889,Qualifying,22.162962962962965,35.025925925925925,66.77407407407408,0.0,13.0,9.0,1.0,1.0,27.0,5.848,53
3056,Russian Grand Prix,16,2019,SOFT,NOR,1.0,93.301,Qualifying,22.159999999999997,35.10999999999999,66.645,0.0,7.0,8.0,1.0,4.0,20.0,5.848,53
3057,Russian Grand Prix,16,2019,SOFT,PER,1.0,93.958,Qualifying,22.147826086956517,35.09565217391304,66.74347826086957,0.0,11.0,7.0,1.0,1.0,23.0,5.848,53
3058,Russian Grand Prix,16,2019,SOFT,RAI,3.0,94.84,Qualifying,22.08076923076923,33.7423076923077,67.57692307692308,0.0,15.0,13.0,3.0,1.0,26.0,5.848,53
3059,Russian Grand Prix,16,2019,SOFT,RIC,1.0,93.661,Qualifying,21.5,34.7,69.5,0.0,10.0,19.0,1.0,4.0,1.0,5.848,53
3060,Russian Grand Prix,16,2019,SOFT,SAI,1.0,93.222,Qualifying,22.157142857142855,35.11428571428571,66.66190476190476,0.0,5.0,6.0,1.0,4.0,21.0,5.848,53
3061,Russian Grand Prix,16,2019,SOFT,STR,2.0,94.233,Qualifying,22.08076923076923,33.71923076923077,67.56923076923077,0.0,14.0,11.0,2.0,1.0,26.0,5.848,53
3062,Russian Grand Prix,16,2019,SOFT,VER,1.0,92.31,Qualifying,22.157142857142862,35.021428571428565,66.82500000000002,0.0,9.0,4.0,1.0,4.0,28.0,5.848,53
3063,Russian Grand Prix,16,2019,SOFT,VET,1.0,92.053,Qualifying,22.153846153846153,35.05769230769231,66.81923076923077,0.0,3.0,18.0,1.0,4.0,26.0,5.848,53
3064,Singapore Grand Prix,15,2018,HYPERSOFT,BOT,1.0,96.702,Qualifying,30.05333333333334,33.72,63.61333333333334,0.0,4.0,4.0,1.0,6.0,15.0,5.063,61
3065,Singapore Grand Prix,15,2018,HYPERSOFT,ERI,2.0,99.366,Qualifying,29.825,32.474999999999994,69.275,0.0,14.0,11.0,2.0,25.0,4.0,5.063,61
3066,Singapore Grand Prix,15,2018,HYPERSOFT,GAS,1.0,99.614,Qualifying,29.991999999999997,33.416,64.332,0.0,15.0,13.0,1.0,3.0,25.0,5.063,61
3067,Singapore Grand Prix,15,2018,HYPERSOFT,GRO,1.0,98.32,Qualifying,30.046666666666674,33.7,63.62,0.0,8.0,15.0,1.0,6.0,15.0,5.063,61
3068,Singapore Grand Prix,15,2018,HYPERSOFT,HAM,1.0,96.015,Qualifying,30.046153846153853,33.723076923076924,63.65384615384615,0.0,1.0,1.0,1.0,7.0,13.0,5.063,61
3069,Singapore Grand Prix,15,2018,HYPERSOFT,HAR,1.0,99.809,Qualifying,30.04615384615385,33.7,63.55384615384616,0.0,17.0,17.0,1.0,3.0,13.0,5.063,61
3070,Singapore Grand Prix,15,2018,HYPERSOFT,HAR,3.0,99.809,Qualifying,29.741666666666664,32.49166666666667,68.35833333333333,0.0,17.0,17.0,3.0,1.0,24.0,5.063,61
3071,Singapore Grand Prix,15,2018,HYPERSOFT,HUL,1.0,98.45,Qualifying,30.050000000000004,33.69285714285714,63.6,0.0,10.0,10.0,1.0,6.0,14.0,5.063,61
3072,Singapore Grand Prix,15,2018,HYPERSOFT,LEC,2.0,98.747,Qualifying,29.740909090909085,32.45454545454545,68.45454545454545,0.0,13.0,9.0,2.0,1.0,22.0,5.063,61
3073,Singapore Grand Prix,15,2018,HYPERSOFT,MAG,3.0,99.644,Qualifying,29.675,32.44166666666667,67.85833333333333,0.0,16.0,18.0,3.0,1.0,12.0,5.063,61
3074,Singapore Grand Prix,15,2018,HYPERSOFT,MAG,4.0,99.644,Qualifying,29.818181818181817,32.54545454545455,68.78181818181818,0.0,16.0,18.0,4.0,1.0,11.0,5.063,61
3075,Singapore Grand Prix,15,2018,HYPERSOFT,OCO,1.0,98.365,Qualifying,29.9,33.7,64.5,0.0,9.0,20.0,1.0,4.0,1.0,5.063,61
3076,Singapore Grand Prix,15,2018,HYPERSOFT,PER,1.0,97.985,Qualifying,30.05625,33.699999999999996,63.66875,0.0,7.0,16.0,1.0,6.0,16.0,5.063,61
3077,Singapore Grand Prix,15,2018,HYPERSOFT,RAI,1.0,96.794,Qualifying,30.038095238095234,33.547619047619044,63.995238095238086,0.0,5.0,5.0,1.0,6.0,21.0,5.063,61
3078,Singapore Grand Prix,15,2018,HYPERSOFT,RIC,1.0,96.996,Qualifying,29.988461538461536,33.426923076923075,64.33076923076922,0.0,6.0,6.0,1.0,6.0,26.0,5.063,61
3079,Singapore Grand Prix,15,2018,HYPERSOFT,SIR,3.0,101.263,Qualifying,29.8,32.3,69.4,0.0,19.0,19.0,3.0,14.0,1.0,5.063,61
3080,Singapore Grand Prix,15,2018,HYPERSOFT,VER,1.0,96.334,Qualifying,30.049999999999997,33.699999999999996,63.7,0.0,2.0,2.0,1.0,6.0,16.0,5.063,61
3081,Singapore Grand Prix,15,2018,HYPERSOFT,VET,1.0,96.628,Qualifying,30.038461538461544,33.738461538461536,63.57692307692308,0.0,3.0,3.0,1.0,6.0,13.0,5.063,61
3082,Singapore Grand Prix,15,2018,SOFT,ALO,2.0,98.641,Qualifying,29.734782608695642,32.452173913043474,68.44347826086957,0.0,11.0,7.0,2.0,1.0,23.0,5.063,61
3083,Singapore Grand Prix,15,2018,SOFT,BOT,2.0,96.702,Qualifying,29.81111111111111,32.69111111111111,67.23333333333333,0.0,4.0,4.0,2.0,1.0,45.0,5.063,61
3084,Singapore Grand Prix,15,2018,SOFT,GRO,2.0,98.32,Qualifying,29.8,32.695454545454545,67.26818181818182,0.0,8.0,15.0,2.0,1.0,44.0,5.063,61
3085,Singapore Grand Prix,15,2018,SOFT,HAM,2.0,96.015,Qualifying,29.810869565217395,32.719565217391306,67.1586956521739,0.0,1.0,1.0,2.0,1.0,46.0,5.063,61
3086,Singapore Grand Prix,15,2018,SOFT,MAG,2.0,99.644,Qualifying,29.840000000000003,32.86,66.65,0.0,16.0,18.0,2.0,1.0,10.0,5.063,61
3087,Singapore Grand Prix,15,2018,SOFT,PER,3.0,97.985,Qualifying,29.766666666666666,32.666666666666664,67.1,0.0,7.0,16.0,3.0,1.0,6.0,5.063,61
3088,Singapore Grand Prix,15,2018,SOFT,PER,4.0,97.985,Qualifying,29.74285714285714,32.476190476190474,68.5095238095238,0.0,7.0,16.0,4.0,7.0,21.0,5.063,61
3089,Singapore Grand Prix,15,2018,SOFT,RAI,2.0,96.794,Qualifying,29.78461538461539,32.635897435897434,67.55897435897437,0.0,5.0,5.0,2.0,1.0,39.0,5.063,61
3090,Singapore Grand Prix,15,2018,SOFT,SAI,2.0,98.716,Qualifying,29.743478260869562,32.47826086956522,68.4086956521739,0.0,12.0,8.0,2.0,1.0,23.0,5.063,61
3091,Singapore Grand Prix,15,2018,SOFT,SIR,2.0,101.263,Qualifying,29.890476190476186,33.05714285714286,65.6047619047619,0.0,19.0,19.0,2.0,1.0,42.0,5.063,61
3092,Singapore Grand Prix,15,2018,SOFT,SIR,3.0,101.263,Qualifying,29.799999999999997,32.569230769230764,68.66153846153847,0.0,19.0,19.0,3.0,1.0,13.0,5.063,61
3093,Singapore Grand Prix,15,2018,SOFT,STR,1.0,101.334,Qualifying,29.925641025641024,33.1923076923077,65.23846153846154,0.0,20.0,14.0,1.0,3.0,39.0,5.063,61
3094,Singapore Grand Prix,15,2018,SOFT,VAN,2.0,99.864,Qualifying,29.8,32.349999999999994,69.30000000000001,0.0,18.0,12.0,2.0,31.0,2.0,5.063,61
3095,Singapore Grand Prix,15,2018,SOFT,VER,2.0,96.334,Qualifying,29.802272727272737,32.68409090909091,67.27499999999999,0.0,2.0,2.0,2.0,1.0,44.0,5.063,61
3096,Singapore Grand Prix,15,2018,ULTRASOFT,ALO,1.0,98.641,Qualifying,29.945945945945947,33.24594594594595,65.10810810810811,0.0,11.0,7.0,1.0,3.0,37.0,5.063,61
3097,Singapore Grand Prix,15,2018,ULTRASOFT,ERI,1.0,99.366,Qualifying,29.897674418604645,33.10697674418605,65.49302325581397,0.0,14.0,11.0,1.0,3.0,43.0,5.063,61
3098,Singapore Grand Prix,15,2018,ULTRASOFT,ERI,2.0,99.366,Qualifying,29.775000000000002,32.575,68.46666666666667,0.0,14.0,11.0,2.0,2.0,12.0,5.063,61
3099,Singapore Grand Prix,15,2018,ULTRASOFT,GAS,2.0,99.614,Qualifying,29.77647058823529,32.59705882352941,67.84117647058824,0.0,15.0,13.0,2.0,1.0,34.0,5.063,61
3100,Singapore Grand Prix,15,2018,ULTRASOFT,HAR,2.0,99.809,Qualifying,29.88636363636363,32.990909090909085,65.81818181818181,0.0,17.0,17.0,2.0,1.0,22.0,5.063,61
3101,Singapore Grand Prix,15,2018,ULTRASOFT,HUL,2.0,98.45,Qualifying,29.808888888888887,32.71111111111111,67.22,0.0,10.0,10.0,2.0,1.0,45.0,5.063,61
3102,Singapore Grand Prix,15,2018,ULTRASOFT,LEC,1.0,98.747,Qualifying,29.943243243243238,33.237837837837844,65.1108108108108,0.0,13.0,9.0,1.0,3.0,37.0,5.063,61
3103,Singapore Grand Prix,15,2018,ULTRASOFT,MAG,1.0,99.644,Qualifying,29.991999999999997,33.42,64.312,0.0,16.0,18.0,1.0,3.0,25.0,5.063,61
3104,Singapore Grand Prix,15,2018,ULTRASOFT,PER,2.0,97.985,Qualifying,29.8625,32.943749999999994,65.90625,0.0,7.0,16.0,2.0,1.0,16.0,5.063,61
3105,Singapore Grand Prix,15,2018,ULTRASOFT,RIC,2.0,96.996,Qualifying,29.77941176470588,32.588235294117645,67.84117647058824,0.0,6.0,6.0,2.0,1.0,34.0,5.063,61
3106,Singapore Grand Prix,15,2018,ULTRASOFT,SAI,1.0,98.716,Qualifying,29.950000000000003,33.25833333333333,65.05833333333334,0.0,12.0,8.0,1.0,3.0,36.0,5.063,61
3107,Singapore Grand Prix,15,2018,ULTRASOFT,SIR,1.0,101.263,Qualifying,29.799999999999997,33.5,64.25,0.0,19.0,19.0,1.0,3.0,2.0,5.063,61
3108,Singapore Grand Prix,15,2018,ULTRASOFT,STR,2.0,101.334,Qualifying,29.749999999999993,32.495,68.53,0.0,20.0,14.0,2.0,1.0,20.0,5.063,61
3109,Singapore Grand Prix,15,2018,ULTRASOFT,VAN,1.0,99.864,Qualifying,29.902380952380945,33.12380952380953,65.43333333333332,0.0,18.0,12.0,1.0,3.0,42.0,5.063,61
3110,Singapore Grand Prix,15,2018,ULTRASOFT,VAN,2.0,99.864,Qualifying,29.779999999999998,32.55333333333333,68.54666666666667,0.0,18.0,12.0,2.0,2.0,15.0,5.063,61
3111,Singapore Grand Prix,15,2018,ULTRASOFT,VET,2.0,96.628,Qualifying,29.823404255319144,32.73829787234043,67.09574468085107,0.0,3.0,3.0,2.0,1.0,47.0,5.063,61
3112,Singapore Grand Prix,15,2019,HARD,ALB,2.0,97.411,Qualifying,29.875609756097564,34.985365853658536,66.15121951219511,0.0,6.0,6.0,2.0,1.0,41.0,5.063,61
3113,Singapore Grand Prix,15,2019,HARD,BOT,2.0,97.142,Qualifying,29.86666666666667,34.94102564102564,66.26923076923077,0.0,5.0,5.0,2.0,1.0,39.0,5.063,61
3114,Singapore Grand Prix,15,2019,HARD,GAS,1.0,98.699,Qualifying,30.040625,35.978125,65.30625,0.0,11.0,8.0,1.0,1.0,32.0,5.063,61
3115,Singapore Grand Prix,15,2019,HARD,GIO,2.0,98.697,Qualifying,30.0,35.25,64.35,0.0,10.0,10.0,2.0,1.0,2.0,5.063,61
3116,Singapore Grand Prix,15,2019,HARD,GRO,2.0,100.277,Qualifying,30.04166666666667,35.525,64.79166666666667,0.0,17.0,11.0,2.0,1.0,12.0,5.063,61
3117,Singapore Grand Prix,15,2019,HARD,HAM,2.0,96.408,Qualifying,29.851428571428578,34.87714285714285,66.55714285714286,0.0,2.0,4.0,2.0,1.0,35.0,5.063,61
3118,Singapore Grand Prix,15,2019,HARD,HUL,2.0,98.264,Qualifying,30.037142857142857,35.86285714285714,65.29999999999998,0.0,8.0,9.0,2.0,1.0,35.0,5.063,61
3119,Singapore Grand Prix,15,2019,HARD,KUB,2.0,101.186,Qualifying,29.965217391304336,35.2695652173913,64.97391304347825,0.0,19.0,16.0,2.0,1.0,23.0,5.063,61
3120,Singapore Grand Prix,15,2019,HARD,KVY,2.0,99.957,Qualifying,30.008333333333336,35.708333333333336,65.10416666666667,0.0,14.0,15.0,2.0,1.0,24.0,5.063,61
3121,Singapore Grand Prix,15,2019,HARD,LEC,2.0,96.217,Qualifying,29.882926829268293,34.982926829268294,66.14390243902439,0.0,1.0,2.0,2.0,1.0,41.0,5.063,61
3122,Singapore Grand Prix,15,2019,HARD,MAG,2.0,99.65,Qualifying,29.889473684210532,35.13421052631579,65.84473684210526,0.0,13.0,17.0,2.0,1.0,38.0,5.063,61
3123,Singapore Grand Prix,15,2019,HARD,NOR,2.0,97.572,Qualifying,29.873170731707315,34.985365853658536,66.14390243902439,0.0,9.0,7.0,2.0,1.0,41.0,5.063,61
3124,Singapore Grand Prix,15,2019,HARD,PER,2.0,98.62,Qualifying,29.972413793103442,35.53793103448275,65.06551724137933,0.0,15.0,19.0,2.0,1.0,29.0,5.063,61
3125,Singapore Grand Prix,15,2019,HARD,RAI,2.0,98.858,Qualifying,29.93823529411765,35.32352941176471,65.42058823529412,0.0,12.0,18.0,2.0,1.0,34.0,5.063,61
3126,Singapore Grand Prix,15,2019,HARD,RIC,2.0,98.095,Qualifying,29.770370370370376,34.65555555555555,66.94444444444446,0.0,20.0,14.0,2.0,1.0,27.0,5.063,61
3127,Singapore Grand Prix,15,2019,HARD,RUS,2.0,100.867,Qualifying,30.03939393939394,35.91212121212121,65.26363636363635,0.0,18.0,20.0,2.0,1.0,33.0,5.063,61
3128,Singapore Grand Prix,15,2019,HARD,SAI,2.0,97.818,Qualifying,30.035294117647055,35.85588235294117,65.28823529411763,0.0,7.0,12.0,2.0,1.0,34.0,5.063,61
3129,Singapore Grand Prix,15,2019,HARD,STR,2.0,99.979,Qualifying,29.970000000000006,35.14,65.09,0.0,16.0,13.0,2.0,1.0,10.0,5.063,61
3130,Singapore Grand Prix,15,2019,HARD,VER,2.0,96.813,Qualifying,29.883333333333333,35.009523809523806,66.12857142857142,0.0,4.0,3.0,2.0,1.0,42.0,5.063,61
3131,Singapore Grand Prix,15,2019,HARD,VET,2.0,96.437,Qualifying,29.883333333333333,35.00714285714285,66.12857142857143,0.0,3.0,1.0,2.0,1.0,42.0,5.063,61
3132,Singapore Grand Prix,15,2019,MEDIUM,GAS,2.0,98.699,Qualifying,29.80689655172414,34.724137931034484,66.83793103448276,0.0,11.0,8.0,2.0,1.0,29.0,5.063,61
3133,Singapore Grand Prix,15,2019,MEDIUM,GIO,1.0,98.697,Qualifying,30.047058823529408,35.94705882352941,65.3294117647059,0.0,10.0,10.0,1.0,1.0,34.0,5.063,61
3134,Singapore Grand Prix,15,2019,MEDIUM,GRO,1.0,100.277,Qualifying,30.039130434782606,36.10434782608694,65.54347826086955,0.0,17.0,11.0,1.0,1.0,23.0,5.063,61
3135,Singapore Grand Prix,15,2019,MEDIUM,HUL,3.0,98.264,Qualifying,29.764000000000006,34.62,67.12,0.0,8.0,9.0,3.0,1.0,25.0,5.063,61
3136,Singapore Grand Prix,15,2019,MEDIUM,KUB,1.0,101.186,Qualifying,30.047619047619044,36.12857142857142,65.66190476190476,0.0,19.0,16.0,1.0,1.0,21.0,5.063,61
3137,Singapore Grand Prix,15,2019,MEDIUM,KUB,3.0,101.186,Qualifying,29.71764705882353,34.5,67.87647058823529,0.0,19.0,16.0,3.0,1.0,17.0,5.063,61
3138,Singapore Grand Prix,15,2019,MEDIUM,KVY,1.0,99.957,Qualifying,30.13333333333333,36.29166666666667,65.54166666666667,0.0,14.0,15.0,1.0,1.0,12.0,5.063,61
3139,Singapore Grand Prix,15,2019,MEDIUM,MAG,1.0,99.65,Qualifying,30.055555555555557,36.199999999999996,65.85,0.0,13.0,17.0,1.0,1.0,18.0,5.063,61
3140,Singapore Grand Prix,15,2019,MEDIUM,PER,1.0,98.62,Qualifying,30.11538461538461,36.253846153846155,65.7076923076923,0.0,15.0,19.0,1.0,1.0,13.0,5.063,61
3141,Singapore Grand Prix,15,2019,MEDIUM,RAI,1.0,98.858,Qualifying,30.08666666666666,36.25333333333333,65.81333333333333,0.0,12.0,18.0,1.0,1.0,15.0,5.063,61
3142,Singapore Grand Prix,15,2019,MEDIUM,RIC,1.0,98.095,Qualifying,30.044117647058822,35.94117647058823,65.35000000000001,0.0,20.0,14.0,1.0,1.0,34.0,5.063,61
3143,Singapore Grand Prix,15,2019,MEDIUM,RUS,1.0,100.867,Qualifying,30.2,36.6,64.8,0.0,18.0,20.0,1.0,1.0,1.0,5.063,61
3144,Singapore Grand Prix,15,2019,MEDIUM,SAI,3.0,97.818,Qualifying,29.769230769230774,34.64230769230768,67.1,0.0,7.0,12.0,3.0,1.0,26.0,5.063,61
3145,Singapore Grand Prix,15,2019,MEDIUM,STR,1.0,99.979,Qualifying,30.038709677419355,35.97419354838709,65.31935483870967,0.0,16.0,13.0,1.0,1.0,31.0,5.063,61
3146,Singapore Grand Prix,15,2019,SOFT,ALB,1.0,97.411,Qualifying,30.04,36.19499999999999,65.82,0.0,6.0,6.0,1.0,4.0,20.0,5.063,61
3147,Singapore Grand Prix,15,2019,SOFT,BOT,1.0,97.142,Qualifying,30.04090909090909,36.16363636363636,65.64090909090908,0.0,5.0,5.0,1.0,4.0,22.0,5.063,61
3148,Singapore Grand Prix,15,2019,SOFT,GIO,3.0,98.697,Qualifying,29.764000000000006,34.632,67.14,0.0,10.0,10.0,3.0,1.0,25.0,5.063,61
3149,Singapore Grand Prix,15,2019,SOFT,GRO,3.0,100.277,Qualifying,29.761538461538468,34.62692307692308,67.05,0.0,17.0,11.0,3.0,1.0,26.0,5.063,61
3150,Singapore Grand Prix,15,2019,SOFT,HAM,1.0,96.408,Qualifying,30.049999999999997,36.06923076923077,65.31923076923077,0.0,2.0,4.0,1.0,4.0,26.0,5.063,61
3151,Singapore Grand Prix,15,2019,SOFT,HUL,1.0,98.264,Qualifying,30.2,36.6,64.8,0.0,8.0,9.0,1.0,4.0,1.0,5.063,61
3152,Singapore Grand Prix,15,2019,SOFT,KVY,3.0,99.957,Qualifying,29.764000000000006,34.64,67.13199999999999,0.0,14.0,15.0,3.0,1.0,25.0,5.063,61
3153,Singapore Grand Prix,15,2019,SOFT,LEC,1.0,96.217,Qualifying,30.044999999999998,36.205,65.79999999999998,0.0,1.0,2.0,1.0,4.0,20.0,5.063,61
3154,Singapore Grand Prix,15,2019,SOFT,MAG,3.0,99.65,Qualifying,29.76,34.4,67.9,0.0,13.0,17.0,3.0,1.0,5.0,5.063,61
3155,Singapore Grand Prix,15,2019,SOFT,NOR,1.0,97.572,Qualifying,30.04,36.19499999999999,65.81,0.0,9.0,7.0,1.0,4.0,20.0,5.063,61
3156,Singapore Grand Prix,15,2019,SOFT,SAI,1.0,97.818,Qualifying,30.2,36.6,64.8,0.0,7.0,12.0,1.0,4.0,1.0,5.063,61
3157,Singapore Grand Prix,15,2019,SOFT,STR,3.0,99.979,Qualifying,29.899999999999995,34.96666666666667,66.7,0.0,16.0,13.0,3.0,1.0,3.0,5.063,61
3158,Singapore Grand Prix,15,2019,SOFT,STR,4.0,99.979,Qualifying,29.711764705882352,34.48823529411764,67.90588235294118,0.0,16.0,13.0,4.0,1.0,17.0,5.063,61
3159,Singapore Grand Prix,15,2019,SOFT,VER,1.0,96.813,Qualifying,30.04736842105263,36.20526315789473,65.84210526315788,0.0,4.0,3.0,1.0,4.0,19.0,5.063,61
3160,Singapore Grand Prix,15,2019,SOFT,VET,1.0,96.437,Qualifying,30.05263157894737,36.215789473684204,65.82105263157894,0.0,3.0,1.0,1.0,4.0,19.0,5.063,61
3161,Spanish Grand Prix,4,2021,MEDIUM,ALO,2.0,77.966,Qualifying,22.552500000000002,33.57,57.96500000000001,0.0,10.0,17.0,2.0,1.0,40.0,4.655,66
3162,Spanish Grand Prix,4,2021,MEDIUM,BOT,2.0,76.873,Qualifying,22.486666666666665,33.06333333333334,58.03666666666666,0.0,3.0,3.0,2.0,1.0,30.0,4.655,66
3163,Spanish Grand Prix,4,2021,MEDIUM,GAS,2.0,77.982,Qualifying,22.47586206896551,32.88965517241379,57.60344827586208,0.0,12.0,10.0,2.0,1.0,29.0,4.655,66
3164,Spanish Grand Prix,4,2021,MEDIUM,GIO,2.0,78.356,Qualifying,22.37096774193548,32.725806451612904,57.10322580645161,0.0,14.0,15.0,2.0,4.0,31.0,4.655,66
3165,Spanish Grand Prix,4,2021,MEDIUM,HAM,2.0,76.741,Qualifying,22.65,33.47857142857143,57.18571428571429,0.0,1.0,1.0,2.0,1.0,14.0,4.655,66
3166,Spanish Grand Prix,4,2021,MEDIUM,HAM,3.0,76.741,Qualifying,22.6875,34.354166666666664,58.48333333333333,0.0,1.0,1.0,3.0,7.0,24.0,4.655,66
3167,Spanish Grand Prix,4,2021,MEDIUM,LAT,2.0,79.219,Qualifying,22.194444444444443,32.20555555555555,57.166666666666664,0.0,19.0,16.0,2.0,1.0,18.0,4.655,66
3168,Spanish Grand Prix,4,2021,MEDIUM,LAT,3.0,79.219,Qualifying,22.53478260869565,33.186956521739134,57.939130434782605,0.0,19.0,16.0,3.0,1.0,23.0,4.655,66
3169,Spanish Grand Prix,4,2021,MEDIUM,LEC,2.0,77.51,Qualifying,22.53666666666667,33.54333333333333,58.35666666666666,0.0,4.0,4.0,2.0,1.0,30.0,4.655,66
3170,Spanish Grand Prix,4,2021,MEDIUM,MAZ,2.0,79.807,Qualifying,22.544999999999995,33.17,57.315,0.0,20.0,19.0,2.0,1.0,20.0,4.655,66
3171,Spanish Grand Prix,4,2021,MEDIUM,MAZ,3.0,79.807,Qualifying,22.713636363636365,34.48181818181818,58.354545454545466,0.0,20.0,19.0,3.0,1.0,22.0,4.655,66
3172,Spanish Grand Prix,4,2021,MEDIUM,MSC,2.0,79.117,Qualifying,22.4962962962963,33.07037037037037,57.89999999999999,0.0,18.0,18.0,2.0,1.0,27.0,4.655,66
3173,Spanish Grand Prix,4,2021,MEDIUM,MSC,3.0,79.117,Qualifying,22.92142857142857,35.43571428571429,57.89285714285713,0.0,18.0,18.0,3.0,1.0,14.0,4.655,66
3174,Spanish Grand Prix,4,2021,MEDIUM,NOR,2.0,77.696,Qualifying,22.471428571428568,33.01428571428571,57.957142857142856,0.0,9.0,8.0,2.0,1.0,28.0,4.655,66
3175,Spanish Grand Prix,4,2021,MEDIUM,OCO,2.0,77.58,Qualifying,22.62142857142857,33.826190476190476,57.93809523809523,0.0,5.0,9.0,2.0,1.0,42.0,4.655,66
3176,Spanish Grand Prix,4,2021,MEDIUM,PER,2.0,77.669,Qualifying,22.52,33.45666666666667,58.38999999999999,0.0,8.0,5.0,2.0,1.0,30.0,4.655,66
3177,Spanish Grand Prix,4,2021,MEDIUM,RAI,1.0,78.917,Qualifying,22.2027027027027,32.41621621621622,57.297297297297284,0.0,17.0,12.0,1.0,1.0,37.0,4.655,66
